"","id","name","latitude","longitude","category"
"17899","GiI6H2Z76lxlr7hnqbhFtw","Sandpresso",0.4454292,-79.9931714,"Food, Coffee & Tea, Sandwiches, Restaurants"
"18009","dGpmXpNSvVSnfB65UwfDtQ","Stone Neapolitan Pizzeria",0.440551,-80.0061829,"Pizza, Restaurants"
"18081","so0cUMK8I8d88F7uhBqaFA","Frederick's Soul Food",0.442413,-79.997313,"Soul Food, Restaurants"
"18236","Ilq3WhAZbOxVjHD2XZtgPg","Melange Bistro Bar",0.443036,-80.002605,"Bars, Burgers, Nightlife, Lounges, Chicken Wings, Restaurants"
"18287","xNFGQGDWjTQyxAxGnFH4tg","La Palapa",0.450347579,-79.98697579,"Mexican, Restaurants"
"18296","n3NNzOtqIMmd5R19lubgiA","Bob's Sub",0.4381039,-80.0001029,"Sandwiches, Restaurants"
"18373","maaIrKQPQIcxKLDIShP0dQ","Sal's City Deli",0.4429006,-80.0000968,"Delis, Restaurants"
"18468","JrdoWznKY-OFmwCkv75P_A","Nicky's Thai Kitchen",0.4439407,-79.9982321,"Thai, Restaurants"
"18488","qCt0n6_JHHdiNCmSu4xoDA","AJ's Inca Peruvian Restaurant",0.441403599,-80.00341668,"Peruvian, Restaurants"
"17435","U5oM7F_XUWMiTqto7tcPVw","Ginza",0.461298,-79.948901,"Sushi Bars, Japanese, Restaurants"
"17914","7ZwHZq29K5mXyH5tqyPJ5w","Fukuda",0.4608399,-79.9477607,"Japanese, Restaurants"
"18406","MLwZB6mXpzfFyENYLAnG0A","Roxanne's Take-Out  & Catering",0.464915,-79.954575,"Soul Food, Seafood, Southern, Restaurants"
"18463","Q7TQzEqPBq1vbyHVTIleKQ","Ilario's Trattoria and Vino's Pub",0.461152,-79.948524,"Pubs, Bars, Restaurants, Nightlife, Italian"
"17881","tIP3NiriiAj17QYCuav5-Q","Misaki",0.411302,-80.007324,"Seafood, Buffets, Restaurants"
"18237","Nw1oIVVkiU5jU3dvrDqGyw","Edgar's Authentic Mexican",0.378046,-79.990971,"Mexican, Restaurants"
"17244","1jl3G4VZjkEVboD7cUZ0gQ","Walnut Grill",0.3809456,-80.0447335,"American (New), Restaurants"
"17490","nukg1Rk89Y2slg5n8r7hOQ","Primanti Bros",0.3556613,-80.0502161,"Sandwiches, Restaurants"
"17862","Ji36lSoDqks-4sEr6wn1jg","Crust! Cafe and Pizzeria",0.361997,-80.065016,"Pizza, Sandwiches, Salad, Restaurants"
"17158","ZhFdqX3J52c9WQtlDmdzAA","Little Caesars Pizza",0.4559349,-79.937173,"Pizza, Restaurants"
"17324","GYyf9Fprhvsu4aA34YSCsQ","Up Modern Kitchen",0.450952,-79.933592,"Restaurants, Italian"
"17731","0QkkNagJaWllynycTF-fRQ","Steel Cactus",0.451361907,-79.93359755,"Mexican, Restaurants"
"17882","PmGgA12IFDwedPDAjesx3Q","STACK'D Burgers & Beer",0.4510918,-79.9350785,"Bars, American (Traditional), Pubs, Burgers, Nightlife, Restaurants"
"18059","ihUWFwY0r3ApW5aZ4Aqf9Q","Noodlehead",0.457748,-79.925494,"Thai, Restaurants"
"16897","PoZvN_XDj8Z40Y2TZrDfHw","Grandview Buffet",0.447203,-80.022159,"American (New), Buffets, Barbeque, Restaurants"
"17524","KdyzsUzDlnvhioJ0e0OrcA","Taco Bell",0.449815346,-80.01872166,"Fast Food, Mexican, Restaurants"
"17850","J439P_mDAosvQb59liLkLA","Lola Bistro",0.453668,-80.01689,"American (New), Restaurants"
"18142","z9H1at5bT5FKfPUR6LPo5Q","Benjamins Western Avenue Burger Bar",0.4520989,-80.016762,"Burgers, Gastropubs, Restaurants"
"18508","xu7PDGbHRp7f3cLYGhHrAg","Wheelhouse Bar and Grill at Rivers Casino",0.447203,-80.022159,"Food, Bars, Nightlife, Barbeque, Restaurants"
"17382","2npRyj76jDA_YuKiZn3rlQ","Subway",0.369056702,-80.03484344,"Fast Food, Sandwiches, Restaurants"
"17473","wswNsVmiM5O8ngeq60kV5A","Asian Cafe",0.3689607,-80.033156,"Thai, Chinese, Restaurants"
"18042","pkVdp5NxNv_axHKGt0psRw","Hanni's Place",0.365969,-80.013949,"American (Traditional), American (New), Restaurants"
"17768","YULg9VKAVrQIxw3qBG8PoQ","Eat'n Park Restaurant",0.4870328,-79.8917911,"Breakfast & Brunch, American (Traditional), Diners, Restaurants"
"17249","HCVht5j_wW17QxlKewYmxw","Chick-fil-A",0.352041,-80.051582,"Fast Food, Restaurants"
"18105","PZAQwvTRnVtqbaC8tZMx6w","Cinco",0.361802,-80.070182,"Mexican, Restaurants"
"18536","K7xm1AAdThx3txHkoWVyCQ","Franktuary",0.467054,-79.96398,"Hot Dogs, Restaurants"
"18621","a5t_OgKm0Q4kEDZ3wTekfg","The Grateful Deli & Catering Company",0.4655697,-79.9557517,"Food, Food Delivery Services, American (New), Pizza, Restaurants"
"18646","khvf19bXVL6TwHxLMeowFg","Matteo's",0.4658761,-79.9652471,"Bars, Restaurants, Nightlife, Lounges, Italian"
"18809","pKtQpYA8kw-gKJzfPruEHw","Vocelli Pizza",0.472025,-79.958903,"Italian, Pizza, Restaurants"
"18916","mGoHakt3WsXA-dVC-9g33g","Tender Bar & Kitchen",0.470578,-79.960043,"Bars, American (New), Cocktail Bars, Nightlife, Restaurants"
"18931","WtVCz41UwY93oLCBI8mPBQ","Salud",0.472751,-79.959173,"Cuban, Restaurants"
"19057","Ez29ELM7obiqamn3It7FcQ","Zen Asian Diner",0.478345,-79.955425,"Sushi Bars, Diners, Chinese, Restaurants"
"19281","naWaLmfTO8bw-nabXzLaxg","Kickback Pinball Cafe",0.4712221,-79.9598367,"Arts & Entertainment, Cafes, Arcades, Restaurants"
"19710","yhzRoqJrDYku_48CFfi0ig","Dijlah Restaurant",0.4701982,-79.9605128,"Middle Eastern, Halal, Restaurants"
"20483","KeJEHK-3LCsA7S3HckOvMg","Gus' Cafe",0.47511,-79.95799,"American (Traditional), Restaurants"
"18739","IqikZH9lalTFba-ShCCybw","Azure Cafe & Grill",0.496464,-80.057889,"Middle Eastern, Egyptian, Mediterranean, Cafes, Restaurants"
"19490","Kcr-bbIASd4z6mOPKvD7og","Pizza Milano",0.495421,-80.055926,"Pizza, Restaurants"
"18821","FoA6_OQR-r-ruoEEBw9sjw","IVP Bar & Grill",0.4283706,-79.975108,"Bars, Pizza, Nightlife, Restaurants"
"18885","NYwMTKUPCojSbzAucMCc1Q","Hello Bistro",0.428359,-79.978196,"Burgers, Cafes, Salad, Restaurants"
"18981","AK5vEe8X2Ynoivau1B3RlA","Apsara Cafe",0.428968829,-79.9817369,"Thai, Cafes, Restaurants"
"19019","Lu33OuE6z-H721Nj72n6ww","Muscle Maker Grill",0.4265662,-79.9659309,"American (New), Restaurants"
"19028","JQzJHLc2LBNYJ2ljTkiuXw","Bea's Taqueria",0.4282646,-79.9739887,"Mexican, Restaurants"
"19449","Yoge4YESXThqkbH5JImI9w","Real McCoy Sandwich Shop",0.4290603,-79.9852082,"Sandwiches, Restaurants"
"19456","dgK5LYQonYfKLtlY4NxgCA","Wings Over Pittsburgh",0.4276575,-79.9690715,"Nightlife, Bars, Diners, Restaurants"
"19473","XpegQQruI5HSoQk7smiugQ","Coppertops",0.428156,-79.974874,"Bars, American (Traditional), Nightlife, Restaurants"
"19876","oQ65JGWkpGiGrhylUjQjJA","The Pita Pit",0.4267583,-79.9662357,"Breakfast & Brunch, Restaurants"
"20153","xY1k8cye55AsHpPDI_CAOA","The Urban Tap",0.428952,-79.98595,"American (Traditional), Restaurants"
"20231","14JrDlEb7SMK_ZHrS80lFA","The Pub Chip Shop",0.428426,-79.979395,"Bakeries, Food, Fish & Chips, Restaurants"
"20256","qylwlQOVkj-Dwqr5n2Fd9A","La Palapa",0.428889,-79.978088,"Mexican, Restaurants"
"20450","_z0oAuTO0Jk07sMdoPE8gg","Bobby Hendrix Restaurant & Lounge",0.428796,-79.976795,"Bars, Food, Beer, Wine & Spirits, Burgers, Nightlife, Lounges, Restaurants"
"20451","dYzq0aNI7aongqlp04GNPg","Gino's Pizza",0.4288326,-79.982204,"Pizza, Restaurants"
"18807","V1VkTR_lhbIVo2WqxTEFeQ","Hanlon's Cafe",0.440877518,-80.06890344,"Breakfast & Brunch, Diners, Restaurants"
"18906","Mfr6NLYVRC_lom-oU3ehQw","notion",0.4602716,-79.9251042,"American (New), Restaurants"
"19554","m4LaTWm5vP01mGpFcqoPZw","Social",0.457185,-79.916872,"American (New), Restaurants"
"19715","Nsj_sFtGulFjztuvU4I4eg","The Livermore",0.4604323,-79.9252567,"Tapas/Small Plates, Restaurants"
"19730","vNL0T2hrlIO33Rbbbi4sLg","Everyday's A Sundae",0.460105048,-79.92423268,"Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Sandwiches, Restaurants"
"19813","dojsd6ReoLkA9pXxlNTDUw","China Buffet",0.458013,-79.917439,"Asian Fusion, Buffets, Chinese, Restaurants"
"19945","fbqs1kYYcxowUWfowEkHYA","Juice Up 412",0.4604323,-79.9252567,"Food, Tapas Bars, Juice Bars & Smoothies, Vegan, Restaurants"
"20604","OH48cGMt3vW1frpky7wF5A","Great Harvest Bread Co",0.45917635,-79.91826796,"Bakeries, Food, Cafes, Sandwiches, Restaurants"
"19452","KD-_V5fo4tKly7_LMyP_AA","Millvale Diner",0.482049576,-79.97427543,"Diners, Restaurants"
"19711","bMWQx26vgHuwVHsMD2qJFw","Pamela's",0.4814889,-79.9744179,"Breakfast & Brunch, Restaurants"
"18538","Ls6GT_UCd5azhp0gW2hZTg","Micro Diner",0.429843148,-80.0073563,"Breakfast & Brunch, Diners, Restaurants"
"20441","Cbjk9o7sey49xnv_geotww","Kavsar Restaurant",0.4289202,-80.0074459,"Uzbek, Russian, Halal, Restaurants"
"18579","V_qDmDGc1M8dHcvciIIz6w","Pittsburgh Restaurant Week",0.4523434,-80.0088818,"American (Traditional), Restaurants"
"18605","e7YYS_1rMdcnZwgxPsEe3w","Eco Bistro",0.4531807,-80.0066246,"Breakfast & Brunch, American (Traditional), Sandwiches, Restaurants"
"18660","xZiIUCZ-NMmkxgYb_NbDrg","Kebab Factory",0.441740401,-79.95708104,"Greek, Mediterranean, Restaurants"
"18715","4PvhZdmpkPy8fjzWMSY6jw","Rose Tea Cafe",0.4448167,-79.9489713,"Food, Bubble Tea, Taiwanese, Chinese, Restaurants"
"19274","JiWGjXYrq4ehNeRhKSZqcw","Thai Hana",0.4415006,-79.958821,"Thai, Sushi Bars, Japanese, Restaurants"
"19466","feo63jUDoc0Kg8UK5NCCMg","Popeye's Chicken",0.4415866,-79.9587044,"Fast Food, Chicken Wings, Restaurants"
"20091","DhN5o_YoB8tw4HJ_CNiJBw","Forbes Gyro",0.4414677,-79.9574362,"Turkish, Middle Eastern, Pizza, Restaurants"
"19511","8xvnIG6zg2cA-thJJ5NW8A","Tavern In The Wall",0.49046,-79.904612,"Burgers, Bars, Nightlife, Delis, Restaurants"
"20404","LL610yZZlfF1bmD5gVGcTA","Gino Bros. Pizzeria",0.49486,-79.9226149,"Italian, Pizza, Restaurants"
"18597","lzoHy4zrJ_avbJGO5HMOUQ","Casa Rasta",0.4052704,-80.0302382,"Mexican, Caribbean, Restaurants"
"18753","JFBg0EvHlRdyWWhe9Agl0g","Coach's Bottleshop & Grille",0.3992747,-80.044568,"Burgers, Cafes, American (New), Restaurants"
"19956","gbceq4Rrg102sNjTX8PBvA","Jamison's On West Liberty",0.3909907,-80.039456,"Bars, American (Traditional), Pubs, Burgers, Nightlife, Restaurants"
"20246","d7X102hxjbTeWVhQVdh64g","El Milagro",0.411087,-80.025049,"Latin American, Mexican, Restaurants"
"18818","RjavzMXChoFWdsIZnfs5YQ","Everyday Noodles",0.4381401,-79.9201014,"Chinese, Restaurants"
"18905","ek4oL7RAsh55jjj5mqUcQw","Dobra Tea",0.4349648,-79.9228082,"Food, Tea Rooms, Coffee & Tea, Vegetarian, Restaurants"
"19334","30T84H-0b9-Ft0KqbpKmKQ","Naya Cuisine",0.434190366,-79.9230114,"Middle Eastern, Restaurants"
"20241","DgvkjXshY3N94QTkndThCQ","NU Jewish Bistro",0.4375577,-79.92282,"American (New), Restaurants"
"20618","FjecimSm22DYW8ML3MoUrw","Pizza Cono",0.4381171,-79.9222802,"Pizza, Restaurants"
"20254","Q2LRId2kvf7KLgNCShyfBA","How Lee",0.4270707,-79.8905657,"Chinese, Restaurants"
"18656","inngNun5R62Hq2J_5sJhDw","Craftwork Kitchen",0.441355,-79.994853,"Food Court, Restaurants"
"19076","63rmr1oM0BbAXcUfNEaieQ","Texas De Brazil",0.4343522,-80.0053102,"Steakhouses, Restaurants, Brazilian"
"19091","KHG2Po6wtDVXPX7flX1FQA","Burgatory",0.43917,-79.989656,"Burgers, Restaurants"
"19288","nK8kRhoMDY_2HtKINuSfVQ","Lydiah's Coffee House",0.4371691,-79.9981261,"Coffee & Tea, Food, Ethnic Food, Specialty Food, African, Restaurants"
"19546","MmRqTcPD3dOf_yfpF4I_wA","Siam Thai Restaurant",0.4371292,-80.0005157,"Thai, Restaurants"
"19695","YbL6pbLmW_mohngendXsQA","Boulevard Deli",0.4385062,-79.9996761,"Delis, Restaurants"
"20097","GpeW7WM7M6nfwCgnnPiqqA","Grandma B's",0.4486542,-79.9704773,"Breakfast & Brunch, Diners, Restaurants"
"20103","rNMEy4XYJfRE2-d9Qr7n5g","Madonna's Mediterranean Cuisine",0.4389554,-79.9993319,"Mediterranean, Restaurants"
"20171","gnOinDdd0TNIX6Q4DJnYyg","Blue Line Grille",0.4387705,-79.9903134,"Bars, American (New), Restaurants, Sports Bars, Nightlife"
"20365","cJCg07biPE5yrNaNE-Fxyg","Istanbul Grille",0.441355,-79.994853,"Food, Ethnic Food, Turkish, Restaurants, Specialty Food"
"20406","fvzr5GVCnNpnF9V-MvYrFg","Pizza Fiesta",0.43836,-79.99972,"Pizza, Restaurants"
"19280","bBXvquZvRnxfYqkHsYpTtQ","Tartine",0.4416303,-80.0330321,"Cafes, Restaurants"
"20227","S-oZVYg0g6ycRCJJYkiNtg","Bellamonte Pizza",0.441704,-80.033422,"Pizza, Restaurants"
"18801","EKHY6QnNVcSV8URkDzukHA","Chen's Wok",0.4426201,-79.8854317,"Chinese, Restaurants"
"18950","tA0uy4Alb-1pbJUKS8FuGw","Jean's Southern Cuisine",0.4433014,-79.8803169,"Soul Food, Restaurants"
"18686","rcCGdKxMPJk4lCzZZ1i_bA","Gaucho Parrilla Argentina",0.449077,-79.987519,"Latin American, Restaurants"
"18712","1Gu4Ei5MRllLM4y18CB3sg","Thin Man Sandwich Shop",0.4521386,-79.9838044,"Sandwiches, Restaurants"
"18891","QBdX_ziDIyshttyAxDnskw","Il Pizzaiolo",0.4402916,-80.0021485,"Restaurants, Italian"
"18992","-4bNlx03GsXzgkHZwTrMaw","Redbeard's On Sixth",0.4423244,-80.0019849,"Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants"
"19290","rB6IWv6mW2IVjvgfvNGdHg","Casa Reyna",0.4516855,-79.9833236,"Mexican, Restaurants"
"19393","dWEXG9aimhOXkbP4yw4UMg","Alihan's Mediterranean Cuisine",0.4440318,-80.0027681,"Turkish, Mediterranean, Restaurants"
"19525","gbTYxxfAHVjQ0jEg6QfZmg","Taverna 19",0.4507558,-79.9851419,"Greek, Restaurants"
"19533","swlpxJkixbPEaRJQHjSi4g","Au Bon Pain",0.440475953,-79.99900617,"Cafes, Restaurants"
"19717","wRzG7Gx-pAM9nTnVVnF2Rg","Toss't",0.4410836,-80.0013393,"Salad, Restaurants"
"19775","r9rub_ajcb-3yYsYYD5apw","Proper Brick Oven & Tap Room",0.4435995,-80.0003448,"Restaurants, Italian"
"19793","gsS84lf4hAVEWdP__oFR7g","Bombay Gyro's and Lunch Box",0.4442059,-79.9955278,"Food, Ethnic Food, Restaurants, Mediterranean, Specialty Food"
"20148","UXlGymo9AduQcq-Q-H16og","Sienna Mercato",0.4439496,-79.9964366,"Restaurants, Pizza, Italian"
"20229","Uiz1Xq1I6jdnDLtzIIF9hQ","Butcher and the Rye",0.442334,-80.002066,"American (New), Restaurants"
"20253","YbzUYOY_ZIYTWGNw8sbgHw","Ten Penny",0.4444316,-79.9956094,"American (Traditional), Restaurants"
"20269","vnlJARJ60cCbqrR25DVRTA","Penn Station East Coast Subs",0.4425142,-79.9987478,"American (Traditional), Restaurants"
"20416","fQJquPvywK87V2NzXVJP2Q","La Palapa",0.4535609,-79.9805948,"Mexican, Restaurants"
"20556","jSqhVWUquT3fGREmNdKdUA","Grit & Grace",0.442035,-80.002556,"Bars, Chinese, Nightlife, Sandwiches, Restaurants, Dim Sum"
"18649","F5Cprqitghoo2RaZBKdlxg","Cop Out Pierogies",0.496181,-79.944042,"Polish, American (Traditional), Restaurants"
"19919","O0P_bFxfaMKge17576LMpw","Cliffside Pizza House",0.4933023,-79.9484253,"Pizza, Restaurants"
"20387","9MpJPuR-IL_sj842pofLPQ","Alex's Corner Pizza Shop",0.45853,-79.947121,"Pizza, Restaurants"
"18729","LIqvpWPPnBqZYXPC6nro3A","Isis Cafe",0.393607765,-80.019686,"Egyptian, Middle Eastern, Restaurants"
"20316","TNpJsewe0H__8fzBgaHCzg","Angelina's Pizzeria",0.3979659,-80.026,"Italian, Pizza, Restaurants"
"20510","KFFh03C7ZioNHpiQCZW9iA","Piatto Ristorante Italiano",0.3940211,-80.0206697,"Restaurants, Italian"
"18994","tpVbmgtUwjX1X2s_-1Fwng","51 Wings and Things",0.3713729,-79.9820868,"Burgers, Cheesesteaks, Chicken Wings, Restaurants"
"20505","wFOpzA2eiyQ5HlNSuS4-SQ","Duke's Pub and Pizza",0.3761468,-80.0368208,"Pizza, American (New), Restaurants"
"19779","2CVv0URvnKNXA5EfeEb9Eg","Crazy Mocha Coffee",0.4579855,-79.9352334,"Food, Coffee & Tea, Cafes, Restaurants"
"20276","JdAyXD2lsYtOGUc7DTsVEQ","Cafe Moulin",0.451622236,-79.93318538,"Food, Breakfast & Brunch, Coffee & Tea, French, Restaurants"
"20257","Fbg2LpTLb--d95SSndDntA","Chateau Caf\u00e9 & Cakery",0.45447204,-80.03240736,"Food, Bakeries, Coffee & Tea, Cafes, Restaurants"
"19912","wwmMJIDyq7QHBzb9YSaCkQ","Franco's Pizzeria Italiana",0.3658059,-80.0251276,"Pizza, Restaurants"
"18610","OWx889sHtm9sJXPBfCJyXQ","Gianna Via's Restaurant",0.357482,-80.002086,"Restaurants, Italian"
"19286","RBzDabMqb7Y6UljipSzQcA","Blue Elephant Cafe",0.499801,-79.868143,"Cafes, Restaurants"
"19114","QOwoKLXHMyeDaD5996Z9hg","John's Chinese & Sushi Restaurant",0.3527436,-80.051873,"Sushi Bars, Chinese, Restaurants"
"19530","F13tDMn9lncYeiW6f__s-Q","Waffalonia",0.4418104,-79.9526494,"Breakfast & Brunch, Restaurants"
"20682","EKTqp9HjiFMOT6soOUbtJg","San Lorenzo Ristorante",0.471828,-79.95983081,"Restaurants, Italian"
"20867","JId49VgiWOS30qK7tn3JXw","Dive Bar & Grill",0.4796743,-79.9552129,"Dive Bars, Bars, American (Traditional), Nightlife, Restaurants"
"20890","Kqj8pAp4xUD0wOAQ2pP5pg","Thai Tamarind",0.491205,-80.047502,"Thai, Restaurants"
"20728","TC-uA4FLhphfRwR1O-9y3A","Amazing Cafe",0.4286788,-79.9831142,"Cafes, Sandwiches, Restaurants"
"20809","KiLWYjtTcSL0kc8l3odQlA","El Toro Loco",0.42746,-79.969291,"Mexican, Restaurants"
"20983","ka8jpDoaKjCBSpBP8OvERA","Sake",0.4272412,-79.9648354,"Sushi Bars, Asian Fusion, Restaurants"
"21552","r-_R6lG3HWU8WYw0Zk23fA","Bartram House Bakery",0.4273732,-79.9681119,"Bakeries, Food, Cafes, Desserts, Restaurants"
"21585","p6T_XSO4GRjCehL8FB7W3w","Steel Cactus",0.428879,-79.979321,"Mexican, Restaurants"
"20693","PhzATk8aYydq9E0Aj4-fwA","Chipotle Mexican Grill",0.4592086,-79.9255199,"Fast Food, Mexican, Restaurants"
"20954","SzYlhYIN2i2RDYs2YCrygg","Patron Mexican Grill",0.4602808,-79.9249702,"Mexican, Restaurants"
"21462","QUQnWkPauoh6z42X5JQPUw","Casa Rasta",0.460212,-79.925355,"Mexican, Caribbean, Restaurants"
"21530","Zxj0lZaHBgXlg6N6m258Ug","Asiatique Thai Bistro",0.4559863,-79.9152207,"Thai, Restaurants"
"21616","ORyqWl-cCw1NgfMr4NHPxw","Applewood Smoke Burger Company",0.4762289,-79.9208742,"Burgers, Restaurants"
"20830","Tn5Rbb_zehQL44WpytV_rg","Altius",0.438556,-80.019299,"American (New), Restaurants"
"20842","VrkTAT-gBdhagkXLz1_eUg","Rasta House",0.456127,-80.006524,"Caribbean, Restaurants"
"20886","sw-4U5jyHk2qIQIcCGMQsA","Cerasoli Pizzeria",0.4736148,-80.0288691,"Pizza, Restaurants"
"21219","2qPTMjevPpL277yfFfGvFw","Nana's Hot Dog Shop",0.455929,-80.0065429,"American (Traditional), Hot Dogs, Restaurants"
"21366","sB-Mo3bBzqUEfm7O1xV_KA","Subba",0.45336047,-80.00223963,"Asian Fusion, Restaurants"
"21522","MHt5qfGbk3-eteC7yS4K2Q","Hog's Head Bar and Grill",0.482442,-79.996011,"Bars, American (Traditional), Nightlife, Restaurants"
"21855","qCdhI4LCUIuzbLKt6znEFg","Asiago's Tuscan Italian",0.445837001,-80.01135841,"Caterers, Restaurants, Event Planning & Services, Italian"
"20640","een998lPp1vyRKxFN_syZA","",0.451222,-79.9515915,"Vietnamese, Japanese, Chinese, Restaurants"
"20729","nP_-BYWSPNEeVY7L2tSojw","Winghart's Burger & Whiskey Bar",0.439681,-79.957556,"Burgers, Bars, Nightlife, Restaurants"
"20760","JJXuNiWHT8NI9wpKYd8pBA","AVA Cafe + Lounge",0.452254,-79.952033,"Arts & Entertainment, Music Venues, Cafes, Bars, Nightlife, Lounges, Restaurants"
"21379","uwR6XBswcGXgK_3KDfGSLQ","XO Cafe & Lounge",0.432156,-79.958803,"Bars, Cafes, Nightlife, Lounges, Restaurants"
"21449","ryqYlw3F5MPIHXJylSjD0A","Chick'n Bubbly",0.441932,-79.957181,"Food, Bubble Tea, Korean, Chicken Wings, Restaurants"
"21455","KPfW7qrWT_JdRHwM0k8yiw","Bangal Kabab House & Restaurant",0.439047,-79.9554689,"Bangladeshi, Indian, Restaurants"
"21770","I9SVqdLVUdo74rCtb1ludQ","Olio Trattoria",0.44133,-79.956892,"Restaurants, Italian"
"20839","y6Ye8WWkPIIDSMP9WVwx7Q","Ephesus Mediterranean Kitchen",0.491468912,-79.90794588,"Pizza, Mediterranean, Restaurants"
"20762","KO8nkZcKAWmw4bCcylsnPw","IO Deli",0.38892,-80.049921,"Delis, Restaurants"
"20782","owMyt5EEsFkf5rL4skBBFQ","The Smokehouse Bar & Grill",0.399184,-80.025491,"Barbeque, Restaurants"
"20974","nwVGjLVWCzmX5hm8xI2O2A","The Smokehouse Bar & Grill",0.399184,-80.025491,"Barbeque, Restaurants"
"21759","jK5zpGrLx9frZKFuGp5HTQ","My Thai",0.393042049,-80.03703681,"Thai, Restaurants"
"21790","Ni9C6R4ULJKxM2TV8eMdAQ","parker's PGH",0.3955488,-80.0350933,"Food, Breakfast & Brunch, Bagels, Sandwiches, Restaurants"
"21819","lVH--3M6eVaNf5CBDkZJiw","Vincenzo's Pizza & Pasta",0.395085,-80.033727,"Pizza, Restaurants"
"21176","El6fv45PRpTnI4OnAqQHdA","Sukhothai Bistro",0.4381461,-79.9223846,"Thai, Restaurants"
"21312","zKPZZxbSZmPu6IcFZ4YHJQ","Mandy's Pizza",0.435861,-79.923263,"Pizza, Restaurants"
"21847","hryVOl_txhl9n14d224Ssw","Chengdu Gourmet",0.429542103,-79.92237256,"Chinese, Restaurants"
"20780","wi2JCjaEob10YvC2TbTxhQ","Burg's in the Burgh",0.437655,-79.995074,"Bars, Restaurants, Nightlife, Sandwiches"
"21472","COQXvhLB0nzeZ8cvROu0OA","Pizza Vespucci",0.437325,-79.9822025,"Italian, Pizza, Salad, Restaurants"
"21639","dnslaCN5RLTTl5L2uCxKkQ","Diyor Cafe and Lounge",0.437022,-80.000401,"Uzbek, Restaurants"
"21774","2PZ_gpHB847IA4tfZ-fz2g","Pizza Care",0.438725,-79.984349,"Pizza, American (New), Sandwiches, Restaurants"
"21762","cRHkJnBe8kvoyzQs8Q951w","Philly PittStop",0.4442075,-80.0405986,"Sandwiches, American (Traditional), Pizza, Restaurants"
"21046","l3ZH41X7rNxP2K75stSWvw","Istanbul Sofra",0.4395224,-79.8972646,"Mediterranean, Restaurants"
"21008","-5qo9bTeQrfStoKiZYDYYA","Carnegie Delicatessen and Catering",0.439497,-80.000946,"Delis, Comfort Food, Restaurants"
"21042","PP1iNmpyRIEVpWv98IVvFw","Eddie Merlot's",0.4408249,-80.004628,"Seafood, Steakhouses, Restaurants"
"21127","AXxtBH6ctfRD_pPh9ZsANQ","No. 1 Sushi Sushi",0.441062,-80.002126,"Sushi Bars, Japanese, Restaurants"
"21178","4lzxUZD6_SVc10wyDn-H6g","Thai Hana Restaurant",0.441237,-80.003478,"Thai, Restaurants"
"21197","0ORPehdGZci1Z_BTKe_5VA","Il Tetto:  A Rooftop Beer Garden",0.4439496,-79.9964366,"Restaurants, Italian"
"21238","0dAVMBoh0nK56--4dGAaDA","Curry Leaf Indian Bistro",0.43766,-80.000574,"Indian, Restaurants"
"21316","W4lkEQMYz3hdR1SvIIFzyQ","Five Guys Burgers and Fries",0.440203514,-80.00286879,"Burgers, Fast Food, Restaurants"
"NA.4",NA,NA,NA,NA,NA
"21687","O17FBkknzlwPJhXX3tEQ-g","Hundred Wood",0.437987172,-80.00210519,"American (Traditional), Sandwiches, Restaurants"
"21688","yJ_k2f-h9LxjWdbMMqzpsA","Simple Ingredients",0.442610442,-79.99949912,"Food, Soup, Juice Bars & Smoothies, Salad, Restaurants"
"21714","_BpPAhDWWmebVL7MC6zkmA","Chili Noodle Corner",0.441237,-80.003478,"Thai, Restaurants"
"20795","0k7Jno-a9OoYitWZ-KFzhw","Poppy's Bistro and Pub",0.4612318,-79.9484943,"American (New), Restaurants"
"21227","53qWOpcsaMw4ZQAJi5OIbw","Feng Japanese Steak Hibachi & Sushi House",0.4639582,-79.9528867,"Sushi Bars, Teppanyaki, Japanese, Restaurants"
"21692","a0n2kpuMZoep8crmDhM9VQ","Lomito",0.4607908,-79.9478264,"Food, Latin American, Sandwiches, Food Trucks, Restaurants"
"21094","CuqjCQt-gCYBYFLDOdsQcA","Old Town Buffet",0.411302,-80.007324,"Buffets, Chinese, Restaurants"
"21117","3LM_yK3iF2VjkS6mFRF58w","Bama's Southern Kitchen",0.3951787,-80.0225039,"Soul Food, Barbeque, Restaurants"
"20899","jdCWPS_Gh2burgvscJd-MA","Everest Ethnic Restaurant",0.367679908,-79.98418686,"Indian, Himalayan/Nepalese, Restaurants"
"21202","KZ_sB0t8H25nT2UNfzWdDw","Disilva's Pizzeria",0.3738079,-79.9758046,"Pizza, Sandwiches, Salad, Restaurants"
"21283","LW_yiJcvZsACitAgU5Bi2g","Family Restaurant",0.38506575,-79.97837931,"Greek, Pizza, Middle Eastern, Restaurants"
"20686","0iLGx8ilwfncucnYAknzzw","Lebo Subs",0.3819604,-80.0443604,"Sandwiches, Restaurants"
"21403","uEv5oBGUSSiuLqSbbHQQ8A","Jade Grille",0.380509322,-80.04480623,"Bars, Chinese, Asian Fusion, Szechuan, Nightlife, Restaurants"
"21703","yILlq-CZQp2aPw3VgEJnxA","BnD'z Burgerz & Dogz",0.381252,-80.043926,"Food, Burgers, Hot Dogs, Desserts, Restaurants"
